id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12857196,NICE ROOM !!! Tai Kok Tsui,4584648,Ivy,,Yau Tsim Mong,22.32318,114.16063,Private room,160,30,0,,,351,365,0,
12857633,Causeway Bay - Cozy room(c6c),4584648,Ivy,,Wan Chai,22.27872,114.18158,Private room,180,30,0,,,351,365,0,
12858689,Nice room available in Mid Level,4584648,Ivy,,Central & Western,22.2804,114.15019,Private room,160,61,0,,,351,364,0,
12908249,"Twin beds, private room & bath (+2 child max)",70747601,Kevin,,Yau Tsim Mong,22.29847,114.17241,Private room,,1,4,2025-01-11,0.05,7,180,1,
12935708,Near HKU -------- Room in Kennedy Town !!!,67709885,Steven,,Central & Western,22.28289,114.13114,Private room,160,29,0,,,279,364,0,
12937844,Room  in Tsmishatsui (T6d) available now,67709885,Steven,,Yau Tsim Mong,22.30153,114.17487,Private room,155,31,0,,,279,364,0,
12994696,Tsim Sha Tsui Room - T4d,4584648,Ivy,,Yau Tsim Mong,22.29851,114.17145,Private room,160,30,0,,,351,364,0,
13006855,Cozy room at Tsim Sha Tsui,4584648,Ivy,,Yau Tsim Mong,22.29986,114.17288,Private room,132,29,0,,,351,364,0,
13052955,Sheung Wan --- Room --,4584648,Ivy,,Central & Western,22.28649,114.15002,Private room,160,30,0,,,351,365,0,
13066663,Cheap Room in HK,4584648,Ivy,,Yau Tsim Mong,22.31146,114.16944,Private room,180,30,1,2016-07-07,0.01,351,365,0,
13102421,"Family triple room, our hotel in Mongkok City Center, shopping, just 2 minutes from Metro station",65326707,Jingwen,,Yau Tsim Mong,22.31608,114.17025,Entire home/apt,429,1,66,2025-02-05,0.64,7,175,8,
13102566,Mong Kok Luxury Studio *5B,14861546,Tane Residence,,Yau Tsim Mong,22.31889,114.16967,Entire home/apt,349,60,3,2019-08-30,0.03,124,365,0,
13102720,"Comfortable double room, room with private bathroom, air conditioning, towels, slippers, toothbrush facilities, free Wi-Fi",65326707,Jingwen,,Yau Tsim Mong,22.3166,114.16862,Private room,299,1,32,2025-02-20,0.31,7,101,2,
13118568,明亮標雙房，通風大窗，旺角市中心，高層安靜，舒適首選,65326707,Jingwen,,Yau Tsim Mong,22.3199,114.17099,Private room,329,1,14,2025-01-20,0.14,7,180,1,
13119755,C3.Jordan|Family room|w/bath|near MTR 1 min,51969157,Jojo,,Yau Tsim Mong,22.30605,114.17091,Private room,,1,82,2024-11-10,0.78,21,302,4,
13131535,Room in Flat Share at  Quarry Bay(Q1f),4584648,Ivy,,Eastern,22.28457,114.21509,Private room,205,30,0,,,351,364,0,
13144657,Nice room near TIME SQUARE,4584648,Ivy,,Wan Chai,22.27815,114.18044,Private room,180,30,0,,,351,365,0,
13161138,Cozy village house.  South Lantau,22405860,Deok Hee,,Islands,22.24606,113.98086,Entire home/apt,798,30,287,2024-08-01,2.68,1,80,1,
13169900,Mongkok MTR-Licensed 2ppl room-fully equipped,73308500,Fanny,,Kowloon City,22.32321,114.17863,Private room,351,2,0,,,2,365,0,
13176265,Nice studio in Wan Chai,4584648,Ivy,,Wan Chai,22.27827,114.17423,Private room,,30,0,,,351,365,0,
13176411,Studio @ Wan Chai,4584648,Ivy,,Wan Chai,22.27632,114.16985,Private room,248,30,0,,,351,365,0,
13183058,C4.Jordan|Family room|w/bath|near MTR 1 min,51969157,Jojo,,Yau Tsim Mong,22.30432,114.17239,Private room,357,1,60,2024-12-05,0.70,21,302,4,
13211417,CENTRAL - 8b ---- CENTRAL ROOM in flat share,67709885,Steven,,Central & Western,22.28387,114.14901,Private room,160,31,0,,,279,364,0,
13216041,"Cozy double room, room with private bathroom, TV, air conditioning, free WiFi",65326707,Jingwen,,Yau Tsim Mong,22.31563,114.17082,Private room,299,1,22,2023-10-13,0.21,7,179,0,
13225892,Private room in 2 bedroom apartment,31116655,Mark,,Islands,22.30839,114.01589,Private room,5571,180,13,2017-05-30,0.12,2,364,0,
13258715,"A6.Nathan Road,Jordan,Kowloon/1 min MTR/Double bed",51969157,Jojo,,Yau Tsim Mong,22.30608840077464,114.17166685595967,Private room,,1,29,2025-02-22,0.27,21,344,1,
13300319,Nice room @ Central,4584648,Ivy,,Central & Western,22.28048,114.1564,Private room,180,30,0,,,351,365,0,
13302293,SPACIOUS Flatshare @ Central,4584648,Ivy,,Central & Western,22.28159,114.15475,Private room,180,30,0,,,351,365,0,
13318662,酒店雙人床 / 尖沙咀地鐵站 / 獨立厠所/ 獨立房間/ 星光大道/ 小熊餅乾/太空館/,58862332,Kenny,,Yau Tsim Mong,22.29786,114.17239,Private room,340,1,64,2024-10-03,0.61,9,90,6,
13318905,listing_id: 133189054 people with 2 double beds,58862332,Kenny,,Yau Tsim Mong,22.29787,114.17235,Private room,507,1,31,2025-02-26,0.30,9,85,2,
13319465,Prince Edward Room in flat share Apartment (PE3c),67709885,Steven,,Yau Tsim Mong,22.32595,114.16716,Private room,170,29,0,,,279,364,0,
13324913,MidLevels Apartment,69742354,David,,Central & Western,22.2821,114.14998,Private room,1999,2,12,2017-12-17,0.11,1,87,0,
13367721,Small Suite_Starry Night,46439433,Kennis,,Islands,22.21128,114.02789,Private room,,1,144,2024-10-01,1.41,6,0,5,
13426579,Big Suite_Happy Day,46439433,Kennis,,Islands,22.21128,114.02789,Private room,,1,95,2024-11-10,0.90,6,0,7,
13451763,"Soho Luxury Apt, All New Renos *3B",14861546,Tane Residence,,Central & Western,22.2847,114.15065,Entire home/apt,781,15,4,2023-01-02,0.04,124,348,0,
13480300,cheap room in Hong Kong,4584648,Ivy,,Wan Chai,22.27704,114.17852,Private room,180,30,0,,,351,365,0,
13482252,Triple room in Mong Kok. Near the MTR.,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,392,1,65,2024-12-31,0.62,38,181,4,
13495564,Seaside Stanley Escape & Rooftop,23325168,Edmund,,Southern,22.2178086,114.2129641,Entire home/apt,,3,4,2024-01-02,0.20,1,0,0,
13551523,Hung Hom (Ho Man Tin MTR) - 3 bedrooms,56570136,The Grand Blossom,,Kowloon City,22.30767,114.18444,Entire home/apt,,1,40,2024-01-15,0.38,50,0,0,
13552159,"C1-1.2m（3,94 ft）Doublebed Room with window",37289493,Ken,,Yau Tsim Mong,22.3169,114.16962,Private room,369,1,109,2025-03-04,1.03,28,266,25,
13552945,1 minTsim Sha Tsui MTR two double bed for 4 guests,52005099,May,,Yau Tsim Mong,22.29639,114.17281,Private room,479,1,82,2025-02-16,0.79,7,351,26,
13582087,cheap room in Hong KOng,4584648,Ivy,,Yau Tsim Mong,22.29996,114.17445,Private room,180,30,0,,,351,365,0,
13592651,Small studio with everything to live in,78548348,Nida,,Central & Western,22.28667,114.14274,Entire home/apt,250,6,154,2025-02-14,1.46,1,117,13,
13643602,Fully Furnished in Causeway Bay ~~~~`,4584648,Ivy,,Wan Chai,22.27806,114.18236,Private room,180,30,0,,,351,365,0,
13659241,"Soho Luxury Apt, All New Renos *2B",14861546,Tane Residence,,Central & Western,22.28302,114.1504,Entire home/apt,640,60,2,2024-02-05,0.02,124,364,0,
13697771,Private compact Flat: private bath+little kitchen,9463394,Three Little Monks,,Central & Western,22.28510856628418,114.15191650390625,Entire home/apt,540,28,53,2025-03-12,0.51,2,46,6,
13718870,Relaxed getaway (whole apartment),31116655,Mark,,Islands,22.30665,114.01055,Entire home/apt,14129,180,16,2017-05-21,0.15,2,364,0,
13722902,"Single Rm@Inn Square, Jordan, TST#11",34642523,Inn Square,,Yau Tsim Mong,22.30643,114.16616,Entire home/apt,297,28,18,2025-02-20,0.17,10,0,1,
13738795,Cheap Room in HK,4584648,Ivy,,Wan Chai,22.2761,114.18255,Private room,180,30,0,,,351,365,0,
13754069,W1Quadruple room&private bathroom KammunGuesthouse,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,559,2,109,2025-03-12,1.04,28,211,43,
13754926,Sham Shui Po Next Room,4584648,Ivy,,Sham Shui Po,22.32888,114.16258,Private room,180,29,0,,,351,364,0,
13835783,Nice room in wan chai,4584648,Ivy,,Wan Chai,22.27907,114.17329,Private room,,30,0,,,351,365,0,
13866883,Single bed (shared bathroom) (1) single room,30098437,Dragon Hostel,,Yau Tsim Mong,22.319,114.17051,Private room,,14,50,2024-04-05,0.47,18,164,1,
13890186,Near HKU - Kennedy Town studio Room in Flat Share,67709885,Steven,,Central & Western,22.28374,114.13203,Entire home/apt,217,31,0,,,279,364,0,
13890417,Yau Ma Tei Room in Flat Share (Y8b),67709885,Steven,,Yau Tsim Mong,22.31423,114.17236,Private room,180,29,0,,,279,364,0,
13893108,Privacy arts big bedroom/bathroom5+,52416773,Miko,,Islands,22.29524,113.952,Private room,1418,90,25,2018-11-17,0.24,1,83,0,
13901494,Central flat share room (ML9a),67709885,Steven,,Central & Western,22.28197,114.1566,Private room,183,31,0,,,279,365,0,
13901543,Heart of the city...Convenient!!,35068836,Desmond,,Yau Tsim Mong,22.29695,114.17147,Entire home/apt,476,5,154,2024-11-25,1.46,1,13,11,
13905218,Single Ensuite Room - 1min to Mongkok MTR (1.1),68260785,Jack,,Yau Tsim Mong,22.31775,114.17047,Private room,259,28,19,2025-02-02,0.18,14,319,5,
13929153,Nice room available in Sheung Wan(sw7d),4584648,Ivy,,Central & Western,22.28663,114.15071,Private room,180,61,0,,,351,365,0,
13945270,Uncle Arthur Home,82984942,Sangsang,,Sai Kung,22.3088,114.25967,Private room,200,60,1,2016-10-16,0.01,3,89,0,
13968687,Causeway Bay Flat Share Room (C2b),67709885,Steven,,Wan Chai,22.27871,114.1805,Private room,,29,0,,,279,364,0,
13999753,Sheung Wan Flat Share  (sw17b),67709885,Steven,,Central & Western,22.28783,114.14893,Private room,160,29,0,,,279,364,0,
14050112,Near Time Sq Causeway Bay Rm  Flat Share (C10d),67709885,Steven,,Wan Chai,22.27826,114.18453,Private room,,31,0,,,279,364,0,
14058782,Nice spacious room in tsim sha tsui,4584648,Ivy,,Yau Tsim Mong,22.29912,114.17352,Private room,180,30,0,,,351,365,0,
14060838,Bunk-bed Studio Room near HKU,67709885,Steven,,Central & Western,22.28357,114.12994,Private room,248,31,0,,,279,364,0,
14062455,Private Room in share apartment in Sheung Wan,26459556,Jordan,,Central & Western,22.28659,114.14747,Private room,380,60,0,,,1,363,0,
14063919,NICE STUDIO in Yau Ma Tei (13d),67709885,Steven,,Yau Tsim Mong,22.31422,114.17147,Private room,217,31,0,,,279,364,0,
14085445,Wan Chai Room in Flat Share (W2b),67709885,Steven,,Wan Chai,22.27749,114.17252,Private room,,29,0,,,279,364,0,
14095446,Central Flat Share Room Gough Street (ML19b),67709885,Steven,,Central & Western,22.28301,114.1537,Private room,160,29,0,,,279,364,0,
14100022,Central Flat Share Room near Lan Kwai Fong (8d),67709885,Steven,,Central & Western,22.28214,114.15525,Private room,160,31,0,,,279,364,0,
14102848,舒適大床房,10625315,H.Z,,Kowloon City,22.32305,114.19688,Private room,,1,9,2018-11-18,0.09,7,0,0,
14114942,Fortress Hill - Flat share(f1c),4584648,Ivy,,Eastern,22.2873,114.21027,Private room,205,30,0,,,351,364,0,
14129124,Central Flat Share Room in Mid-Level (22b),67709885,Steven,,Central & Western,22.28198,114.15291,Private room,160,31,0,,,279,365,0,
14130853,listing_id: 14130853DoubleBed Room Private Bathroom (1),30098437,Dragon Hostel,,Yau Tsim Mong,22.32073,114.17136,Private room,399,3,12,2019-05-04,0.11,18,363,0,
14176974,Whole Aprt in the heart of Soho,67392553,Georgie,,Central & Western,22.28324,114.15124,Entire home/apt,810,2,2,2023-12-30,0.11,1,2,0,
14194222,Lovely flat in heart of Hong Kong,24997580,Paolo,,Central & Western,22.27986,114.15432,Entire home/apt,720,3,0,,,1,288,0,
14225784,(Sales) Fortress Hill Room in Flat Share (F4g),67709885,Steven,,Eastern,22.2914,114.19539,Private room,160,31,0,,,279,365,0,
14231852,Twinbeds (Private bathroom) 标准双床房,30098437,Dragon Hostel,,Yau Tsim Mong,22.32081,114.17184,Private room,295,1,36,2025-01-12,0.34,18,340,10,
14255246,Hung Hom - Deluxe Suite 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.30767,114.18444,Entire home/apt,,1,74,2024-07-21,0.73,50,0,3,
14277613,Vintage Marketplace Budget Room A,15586744,Sven,,Wong Tai Sin,22.33586,114.2095,Private room,350,7,1,2024-08-28,0.15,16,365,1,
14286058,Homey & Bright Double Bed 2pax. 1Min-MTR@Jordan,56949831,Sam,,Yau Tsim Mong,22.30604,114.17178,Private room,377,2,290,2025-02-21,2.77,22,64,32,
14294130,單人房 (私人浴室) 特惠月租,30098437,Dragon Hostel,,Yau Tsim Mong,22.32025,114.17178,Private room,270,1,10,2019-02-01,0.10,18,360,0,
14441744,Cozy and Bright 2 bedroom Apartment,88644622,Elvina,,Central & Western,22.28387,114.13158,Entire home/apt,829,14,6,2025-02-04,0.06,1,340,3,
14597370,2BR Inner City Villa with MTR access around corner,78030170,Jen,,Yau Tsim Mong,22.31505,114.16798,Entire home/apt,643,28,329,2024-12-24,3.16,2,363,5,
14714962,1) Private Large Room /w double bed - CUHK & EDUHK,44991309,Randy,,Tai Po,22.44305,114.17456,Private room,327,3,31,2025-02-02,0.30,4,164,5,
14750253,喜日賓館：3號房是3人房（兩張床）一張寬1.2米和一張寬75公分床，獨立衛生間，有窗。,51197932,Sam,,Yau Tsim Mong,22.297493024833145,114.17191844433546,Private room,430,2,114,2025-03-10,4.69,15,150,47,
14779200,"Amazing 3 bedroom at seaside , near MTR",92244902,Ric,,Eastern,22.2784,114.22463,Entire home/apt,5700,1,2,2023-04-08,0.02,3,365,0,
14814776,Special offer for short-term Room in Central,67709885,Steven,,Central & Western,22.284,114.15323,Private room,,31,0,,,279,364,0,
14827773,Monthly apartment,30075899,Joanne,,Kwun Tong,22.32556,114.21394,Entire home/apt,720,365,0,,,1,358,0,
14875267,Sheung Wan room near Sai Ying Pun MTR - SW17c,4584648,Ivy,,Central & Western,22.28674,114.1474,Private room,180,30,0,,,351,364,0,
14884742,UST 1 min Polam MTR 20分鐘到銅鑼灣，灣仔中環 臨近科技大学可长租3房2卫大客厅,4310597,Hoi Yuen,,Sai Kung,22.32501,114.25831,Private room,478,4,73,2024-12-21,0.71,3,356,4,
14886762,2 people sweet and comfortable big bed room,93130377,Jean,,Yau Tsim Mong,22.31578,114.16926,Hotel room,,1,93,2025-02-23,0.94,37,105,26,
14887652,good good room,4584648,Ivy,,Central & Western,22.28106,114.14382,Private room,180,30,0,,,351,365,0,
14918814,D1.Jordan Kowloon/1 min to MTR/Family room(4),51969157,Jojo,,Yau Tsim Mong,22.30608,114.17261,Private room,425,1,69,2025-02-17,0.67,21,280,7,
14919264,Double  room(2 Guests) in Mongkok.Near MTR,93130377,Jean,,Yau Tsim Mong,22.31778,114.16945,Private room,289,1,49,2025-02-25,0.49,37,106,8,
14921296,Separate room with a private bath. Double room,93130377,Jean,,Yau Tsim Mong,22.31587,114.16899,Private room,277,1,52,2025-02-26,0.54,37,121,16,
14921737,Wireless WIFI. Available 2. Neat double bed room,93130377,Jean,,Yau Tsim Mong,22.31562,114.17078,Private room,344,1,12,2024-03-08,0.12,37,124,0,
14921794,"With separate toilet, affordable double bed room",93130377,Jean,,Yau Tsim Mong,22.31605,114.17051,Private room,351,1,38,2024-11-14,0.40,37,124,8,
14935736,Independent private room. 2 double bed room,93130377,Jean,,Yau Tsim Mong,22.31596,114.16901,Private room,341,1,13,2025-02-20,0.13,37,143,3,
14935810,With separate between wei yu. 3 double bed room,93130377,Jean,,Yau Tsim Mong,22.31598,114.16884,Private room,386,1,3,2024-03-21,0.03,37,122,1,
14935889,3 affordable and comfortable double bed room,93130377,Jean,,Yau Tsim Mong,22.31766,114.17057,Private room,375,1,92,2025-02-18,0.93,37,117,32,
14935960,Neat and comfortable. Sweet and 4 double bed room,93130377,Jean,,Yau Tsim Mong,22.31787,114.17042,Private room,398,1,32,2025-02-25,0.32,37,115,7,
14936015,Comfortable and neat 2 beds room,93130377,Jean,,Yau Tsim Mong,22.31791,114.17058,Private room,322,1,15,2024-12-28,0.15,37,123,2,
14936115,2 people economical big bed room,93130377,Jean,,Yau Tsim Mong,22.31748,114.17076,Private room,294,1,3,2025-01-30,0.03,37,116,2,
14983074,四人房,94326771,Melody,,Yau Tsim Mong,22.30582,114.17052,Private room,750,1,0,,,3,90,0,
15008725,Tsim Sha Tsui Nice room ~~~~~~~~~,4584648,Ivy,,Yau Tsim Mong,22.29906,114.17508,Private room,180,30,0,,,351,365,0,
15043752,Causeway Bay room ~~~ Near Sogo,4584648,Ivy,,Wan Chai,22.27881,114.18631,Private room,217,30,0,,,351,365,0,
15060378,Island Paradise - Only 30 mins Ferry from Central,11317662,Julian,,Islands,22.28136,114.04104,Entire home/apt,621,3,15,2024-11-10,0.46,1,309,4,
15077533,UST 100M to Polam MTR 20分鐘到銅鑼灣 灣仔中環近科技大学 可长租3房2卫大厅,4310597,Hoi Yuen,,Sai Kung,22.31751,114.25935,Private room,407,30,57,2024-03-24,0.55,3,319,1,
15101377,24% off - Cozy Studio Near Subway with Wifi LT4,10575316,Mark,,Central & Western,22.28769,114.14349,Entire home/apt,332,4,67,2025-03-02,0.69,3,92,18,
15105107,L3 Inn - Double Bed Room (Lock Road Tsim Sha Tsui),31381356,Wilson,,Yau Tsim Mong,22.29859,114.17211,Private room,329,2,7,2025-02-04,0.07,5,81,3,
15119318,North Point room,4584648,Ivy,,Eastern,22.2897,114.20026,Private room,180,30,1,2016-11-24,0.01,351,365,0,
15224402,油麻地地铁口 精装3房1厅 可住8人,6837349,Mia,,Yau Tsim Mong,22.31361,114.17095,Entire home/apt,3221,3,11,2023-10-30,0.11,3,365,0,
15294219,ZA Newly renovated (6G) Explore like local,6067974,Wilson,,Eastern,22.28894,114.19394,Entire home/apt,1400,30,12,2023-05-20,0.12,66,90,0,
15296336,** HKU HKU  room for 2 persons  ..walk to HKU (3c),97240131,Jov,,Central & Western,22.2841,114.1301,Private room,160,29,0,,,290,364,0,
15363657,Cozy apartment with terrace,705533,Federica,,Central & Western,22.2792794,114.1511417,Entire home/apt,1300,2,8,2025-03-10,3.20,1,35,8,
15378821,Central ROOM ~~~~~~~~~~~~~~~~~~~~~,4584648,Ivy,,Central & Western,22.2821,114.15054,Private room,217,30,0,,,351,365,0,
15398978,Sheung Wan room - near Central -  1 person (17b),97240131,Jov,,Central & Western,22.2831,114.1562,Private room,160,29,0,,,290,364,0,
15399399,3mins walk from Ho Man Tin MTR - 3-bedroom,56570136,The Grand Blossom,,Kowloon City,22.30755,114.18465,Entire home/apt,2119,1,49,2025-03-10,0.48,50,16,5,
15439215,"Jordan, Cozy Apartment",98999943,Danilo,,Yau Tsim Mong,22.30548,114.16889,Entire home/apt,596,29,26,2025-02-11,0.27,2,219,7,
15453474,"Gorgeous, designer apartment with sea view",1317864,Carmen,,Central & Western,22.28448,114.13258,Entire home/apt,,29,9,2017-01-23,0.09,1,0,0,
15472655,Close to the metro Private room with elevator,80873942,Aline,,Sham Shui Po,22.33321,114.16529,Entire home/apt,399,180,70,2019-07-30,0.68,6,270,0,
15493592,Studio Room in Causeway Bay (C25a),67709885,Steven,,Wan Chai,22.27994,114.18229,Private room,160,29,0,,,279,364,0,
15523871,"Deluxe Sea View Room @ Tai O Inn, by the Sea",10514222,Tai O Inn,,Islands,22.2554,113.85634,Private room,1055,1,22,2024-11-07,0.22,5,90,2,
15552786,nice room near soho,4584648,Ivy,,Central & Western,22.28065,114.15312,Private room,180,30,0,,,351,365,0,
15553033,"Sea View Room @ Tai O Inn, by the Sea",10514222,Tai O Inn,,Islands,22.2569,113.85809,Private room,855,1,43,2024-11-12,0.43,5,90,3,
15553150,"Greenery View Room @ Tai O Inn, by the Sea",10514222,Tai O Inn,,Islands,22.25689,113.85788,Private room,755,1,15,2024-12-04,0.16,5,89,2,
15555691,Soho room in Central,4584648,Ivy,,Central & Western,22.27311,114.15585,Private room,180,30,0,,,351,365,0,
15558322,Fortune Inn Twin Bed Room 17精品雙床房,37385532,Hung Mui,,Yau Tsim Mong,22.29677,114.17175,Private room,,1,76,2025-01-02,0.74,2,0,6,
15575264,"Best InN,3 Min HKU Station.Spacious Apartment",49668796,Sum,,Central & Western,22.284655671957665,114.13568358218073,Entire home/apt,727,1,20,2025-02-25,0.86,5,347,9,
15608883,small but nice room in Sai Kung house near UST,43574043,Jiawen,,Sai Kung,22.35671,114.25541,Private room,546,7,1,2016-12-02,0.01,3,220,0,
15634936,Tsim Sha Tsui Room available NOW !,4584648,Ivy,,Yau Tsim Mong,22.29833,114.17293,Private room,180,30,1,2016-12-30,0.01,351,365,0,
15664454,Causeway Bay studio room (27b),67709885,Steven,,Wan Chai,22.27887,114.1813,Private room,217,31,0,,,279,364,0,
15667329,Wing Lok 78 Luxury 1 Bedroom *4B,14861546,Tane Residence,,Central & Western,22.2854,114.15062,Entire home/apt,776,300,2,2017-01-29,0.02,124,364,0,
15692556,Sham Shui Po room,4584648,Ivy,,Sham Shui Po,22.33782,114.16612,Private room,180,30,2,2018-02-12,0.02,351,364,0,
15705656,An apartment in the heart of city,18136502,Hon Sun,,Wan Chai,22.27864,114.17126,Entire home/apt,1078,2,111,2025-01-04,1.10,1,60,11,
15721412,地鐵站2分鐘，Wi-Fi，有電梯，獨立洗手間,80873942,Aline,,Sham Shui Po,22.32927,114.16373,Private room,619,180,10,2019-04-01,0.10,6,180,0,
15721691,North Point room (n3d),4584648,Ivy,,Eastern,22.28993,114.20028,Private room,180,30,0,,,351,364,0,
15721972,Causeway Bay Nice room ~~~,4584648,Ivy,,Wan Chai,22.27685,114.18289,Private room,180,30,0,,,351,364,0,
15722391,Nice room in Yau Ma Tei,4584648,Ivy,,Yau Tsim Mong,22.31232,114.17216,Private room,171,30,0,,,351,364,0,
15749704,月租：時尚裝修精品公寓,80873942,Aline,,Sham Shui Po,22.33168,114.16256,Entire home/apt,659,180,2,2017-02-05,0.02,6,270,0,
15761469,Two BunkBed  Four Bed  Room in TsimShaTsui (T5F),67709885,Steven,,Yau Tsim Mong,22.29742,114.17358,Private room,275,31,0,,,279,364,0,
15792353,Room available in North Point (n3a),4584648,Ivy,,Eastern,22.29011,114.19806,Private room,150,30,1,2023-07-03,0.05,351,364,0,
15876581,GardenHouse花園小屋,102937371,Candy,,Islands,22.2221,114.11474,Private room,444,2,38,2023-07-19,0.37,2,41,0,
15879975,Garden House花園小屋,102937371,Candy,,Islands,22.22417,114.11407,Private room,468,2,98,2018-09-09,0.97,2,41,0,
15904820,Wing Lok 80 Luxury Studio *3A,14861546,Tane Residence,,Central & Western,22.28697,114.15009,Entire home/apt,572,300,0,,,124,364,0,
